id,timestamp,risk_score,risk_level
1379,2025-04-26 13:16:50,2,Low
1380,2025-04-26 13:16:51,0,Low
1381,2025-04-26 13:16:52,1,Low
1382,2025-04-26 13:16:53,1,Low
1383,2025-04-26 13:16:54,1,Low
1384,2025-04-26 13:16:55,1,Low
1385,2025-04-26 13:16:56,0,Low
1386,2025-04-26 13:16:57,0,Low
1387,2025-04-26 13:16:58,1,Low
1388,2025-04-26 13:16:59,2,Low
1389,2025-04-26 13:17:00,1,Low
1390,2025-04-26 13:17:01,2,Low
1391,2025-04-26 13:17:02,3,Low
1392,2025-04-26 13:17:03,2,Low
1393,2025-04-26 13:17:04,0,Low
1394,2025-04-26 13:17:05,1,Low
1395,2025-04-26 13:17:06,0,Low
1396,2025-04-26 13:17:07,3,Low
1397,2025-04-26 13:17:08,1,Low
1398,2025-04-26 13:17:09,1,Low
1399,2025-04-26 13:17:10,1,Low
1400,2025-04-26 13:17:11,2,Low
1401,2025-04-26 13:16:22,3,Low
1402,2025-04-26 13:16:23,0,Low
1403,2025-04-26 13:16:24,0,Low
1404,2025-04-26 13:16:25,1,Low
1405,2025-04-26 13:16:26,3,Low
1406,2025-04-26 13:16:27,2,Low
1407,2025-04-26 13:16:28,1,Low
1408,2025-04-26 13:16:29,1,Low
1409,2025-04-26 13:16:30,2,Low
1410,2025-04-26 13:16:31,2,Low
1411,2025-04-26 13:16:32,2,Low
1412,2025-04-26 13:16:33,0,Low
1413,2025-04-26 13:16:34,0,Low
1414,2025-04-26 13:16:35,0,Low
1415,2025-04-26 13:16:36,0,Low
1416,2025-04-26 13:16:37,1,Low
1417,2025-04-26 13:16:38,0,Low
1418,2025-04-26 13:16:39,3,Low
1419,2025-04-26 13:16:40,1,Low
1420,2025-04-26 13:16:41,1,Low
1421,2025-04-26 13:16:42,3,Low
1422,2025-04-26 13:16:43,0,Low
1423,2025-04-26 13:16:44,3,Low
1424,2025-04-26 13:16:45,2,Low
1425,2025-04-26 13:16:46,0,Low
1426,2025-04-26 13:16:47,1,Low
1427,2025-04-26 13:16:48,0,Low
1428,2025-04-26 13:16:49,0,Low
1429,2025-04-26 13:16:50,2,Low
1430,2025-04-26 13:16:51,0,Low
1431,2025-04-26 13:16:52,1,Low
1432,2025-04-26 13:16:53,1,Low
1433,2025-04-26 13:16:54,1,Low
1434,2025-04-26 13:16:55,1,Low
1435,2025-04-26 13:16:56,0,Low
1436,2025-04-26 13:16:57,0,Low
1437,2025-04-26 13:16:58,1,Low
1438,2025-04-26 13:16:59,2,Low
1439,2025-04-26 13:17:00,1,Low
1440,2025-04-26 13:17:01,2,Low
1441,2025-04-26 13:17:02,3,Low
1442,2025-04-26 13:17:03,2,Low
1443,2025-04-26 13:17:04,0,Low
1444,2025-04-26 13:17:05,1,Low
1445,2025-04-26 13:17:06,0,Low
1446,2025-04-26 13:17:07,3,Low
1447,2025-04-26 13:17:08,1,Low
1448,2025-04-26 13:17:09,1,Low
1449,2025-04-26 13:17:10,1,Low
1450,2025-04-26 13:17:11,2,Low
1451,2025-04-26 13:16:22,3,Low
1452,2025-04-26 13:16:23,0,Low
1453,2025-04-26 13:16:24,0,Low
1454,2025-04-26 13:16:25,1,Low
1455,2025-04-26 13:16:26,3,Low
1456,2025-04-26 13:16:27,2,Low
1457,2025-04-26 13:16:28,1,Low
1458,2025-04-26 13:16:29,1,Low
1459,2025-04-26 13:16:30,2,Low
1460,2025-04-26 13:16:31,2,Low
1461,2025-04-26 13:16:32,2,Low
1462,2025-04-26 13:16:33,0,Low
1463,2025-04-26 13:16:34,0,Low
1464,2025-04-26 13:16:35,0,Low
1465,2025-04-26 13:16:36,0,Low
1466,2025-04-26 13:16:37,1,Low
1467,2025-04-26 13:16:38,0,Low
1468,2025-04-26 13:16:39,3,Low
1469,2025-04-26 13:16:40,1,Low
1470,2025-04-26 13:16:41,1,Low
1471,2025-04-26 13:16:42,3,Low
1472,2025-04-26 13:16:43,0,Low
1473,2025-04-26 13:16:44,3,Low
1474,2025-04-26 13:16:45,2,Low
1475,2025-04-26 13:16:46,0,Low
1476,2025-04-26 13:16:47,1,Low
1477,2025-04-26 13:16:48,0,Low
1478,2025-04-26 13:16:49,0,Low
1479,2025-04-26 13:16:50,2,Low
1480,2025-04-26 13:16:51,0,Low
1481,2025-04-26 13:16:52,1,Low
1482,2025-04-26 13:16:53,1,Low
1483,2025-04-26 13:16:54,1,Low
1484,2025-04-26 13:16:55,1,Low
1485,2025-04-26 13:16:56,0,Low
1486,2025-04-26 13:16:57,0,Low
1487,2025-04-26 13:16:58,1,Low
1488,2025-04-26 13:16:59,2,Low
1489,2025-04-26 13:17:00,1,Low
1490,2025-04-26 13:17:01,2,Low
1491,2025-04-26 13:17:02,3,Low
1492,2025-04-26 13:17:03,2,Low
1493,2025-04-26 13:17:04,0,Low
1494,2025-04-26 13:17:05,1,Low
1495,2025-04-26 13:17:06,0,Low
1496,2025-04-26 13:17:07,3,Low
1497,2025-04-26 13:17:08,1,Low
1498,2025-04-26 13:17:09,1,Low
1499,2025-04-26 13:17:10,1,Low
1500,2025-04-26 13:17:11,2,Low
1501,2025-04-26 13:16:22,3,Low
1502,2025-04-26 13:16:23,0,Low
1503,2025-04-26 13:16:24,0,Low
1504,2025-04-26 13:16:25,1,Low
1505,2025-04-26 13:16:26,3,Low
1506,2025-04-26 13:16:27,2,Low
1507,2025-04-26 13:16:28,1,Low
1508,2025-04-26 13:16:29,1,Low
1509,2025-04-26 13:16:30,2,Low
1510,2025-04-26 13:16:31,2,Low
1511,2025-04-26 13:16:32,2,Low
1512,2025-04-26 13:16:33,0,Low
1513,2025-04-26 13:16:34,0,Low
1514,2025-04-26 13:16:35,0,Low
1515,2025-04-26 13:16:36,0,Low
1516,2025-04-26 13:16:37,1,Low
1517,2025-04-26 13:16:38,0,Low
1518,2025-04-26 13:16:39,3,Low
1519,2025-04-26 13:16:40,1,Low
1520,2025-04-26 13:16:41,1,Low
1521,2025-04-26 13:16:42,3,Low
1522,2025-04-26 13:16:43,0,Low
1523,2025-04-26 13:16:44,3,Low
1524,2025-04-26 13:16:45,2,Low
1525,2025-04-26 13:16:46,0,Low
1526,2025-04-26 13:16:47,1,Low
1527,2025-04-26 13:16:48,0,Low
1528,2025-04-26 13:16:49,0,Low
1529,2025-04-26 13:16:50,2,Low
1530,2025-04-26 13:16:51,0,Low
1531,2025-04-26 13:16:52,1,Low
1532,2025-04-26 13:16:53,1,Low
1533,2025-04-26 13:16:54,1,Low
1534,2025-04-26 13:16:55,1,Low
1535,2025-04-26 13:16:56,0,Low
1536,2025-04-26 13:16:57,0,Low
1537,2025-04-26 13:16:58,1,Low
1538,2025-04-26 13:16:59,2,Low
1539,2025-04-26 13:17:00,1,Low
1540,2025-04-26 13:17:01,2,Low
1541,2025-04-26 13:17:02,3,Low
1542,2025-04-26 13:17:03,2,Low
1543,2025-04-26 13:17:04,0,Low
1544,2025-04-26 13:17:05,1,Low
1545,2025-04-26 13:17:06,0,Low
1546,2025-04-26 13:17:07,3,Low
1547,2025-04-26 13:17:08,1,Low
1548,2025-04-26 13:17:09,1,Low
1549,2025-04-26 13:17:10,1,Low
1550,2025-04-26 13:17:11,2,Low
1551,2025-04-26 13:16:22,3,Low
1552,2025-04-26 13:16:23,0,Low
1553,2025-04-26 13:16:24,0,Low
1554,2025-04-26 13:16:25,1,Low
1555,2025-04-26 13:16:26,3,Low
1556,2025-04-26 13:16:27,2,Low
1557,2025-04-26 13:16:28,1,Low
1558,2025-04-26 13:16:29,1,Low
1559,2025-04-26 13:16:30,2,Low
1560,2025-04-26 13:16:31,2,Low
1561,2025-04-26 13:16:32,2,Low
1562,2025-04-26 13:16:33,0,Low
1563,2025-04-26 13:16:34,0,Low
1564,2025-04-26 13:16:35,0,Low
1565,2025-04-26 13:16:36,0,Low
1566,2025-04-26 13:16:37,1,Low
1567,2025-04-26 13:16:38,0,Low
1568,2025-04-26 13:16:39,3,Low
1569,2025-04-26 13:16:40,1,Low
1570,2025-04-26 13:16:41,1,Low
1571,2025-04-26 13:16:42,3,Low
1572,2025-04-26 13:16:43,0,Low
1573,2025-04-26 13:16:44,3,Low
1574,2025-04-26 13:16:45,2,Low
1575,2025-04-26 13:16:46,0,Low
1576,2025-04-26 13:16:47,1,Low
1577,2025-04-26 13:16:48,0,Low
1578,2025-04-26 13:16:49,0,Low
1579,2025-04-26 13:16:50,2,Low
1580,2025-04-26 13:16:51,0,Low
1581,2025-04-26 13:16:52,1,Low
1582,2025-04-26 13:16:53,1,Low
1583,2025-04-26 13:16:54,1,Low
1584,2025-04-26 13:16:55,1,Low
1585,2025-04-26 13:16:56,0,Low
1586,2025-04-26 13:16:57,0,Low
1587,2025-04-26 13:16:58,1,Low
1588,2025-04-26 13:16:59,2,Low
1589,2025-04-26 13:17:00,1,Low
1590,2025-04-26 13:17:01,2,Low
1591,2025-04-26 13:17:02,3,Low
1592,2025-04-26 13:17:03,2,Low
1593,2025-04-26 13:17:04,0,Low
1594,2025-04-26 13:17:05,1,Low
1595,2025-04-26 13:17:06,0,Low
1596,2025-04-26 13:17:07,3,Low
1597,2025-04-26 13:17:08,1,Low
1598,2025-04-26 13:17:09,1,Low
1599,2025-04-26 13:17:10,1,Low
1600,2025-04-26 13:17:11,2,Low
1601,2025-04-26 13:16:22,3,Low
1602,2025-04-26 13:16:23,0,Low
1603,2025-04-26 13:16:24,0,Low
1604,2025-04-26 13:16:25,1,Low
1605,2025-04-26 13:16:26,3,Low
1606,2025-04-26 13:16:27,2,Low
1607,2025-04-26 13:16:28,1,Low
1608,2025-04-26 13:16:29,1,Low
1609,2025-04-26 13:16:30,2,Low
1610,2025-04-26 13:16:31,2,Low
1611,2025-04-26 13:16:32,2,Low
1612,2025-04-26 13:16:33,0,Low
1613,2025-04-26 13:16:34,0,Low
1614,2025-04-26 13:16:35,0,Low
1615,2025-04-26 13:16:36,0,Low
1616,2025-04-26 13:16:37,1,Low
1617,2025-04-26 13:16:38,0,Low
1618,2025-04-26 13:16:39,3,Low
1619,2025-04-26 13:16:40,1,Low
1620,2025-04-26 13:16:41,1,Low
1621,2025-04-26 13:16:42,3,Low
1622,2025-04-26 13:16:43,0,Low
1623,2025-04-26 13:16:44,3,Low
1624,2025-04-26 13:16:45,2,Low
1625,2025-04-26 13:16:46,0,Low
1626,2025-04-26 13:16:47,1,Low
1627,2025-04-26 13:16:48,0,Low
1628,2025-04-26 13:16:49,0,Low
1629,2025-04-26 13:16:50,2,Low
1630,2025-04-26 13:16:51,0,Low
1631,2025-04-26 13:16:52,1,Low
1632,2025-04-26 13:16:53,1,Low
1633,2025-04-26 13:16:54,1,Low
1634,2025-04-26 13:16:55,1,Low
1635,2025-04-26 13:16:56,0,Low
1636,2025-04-26 13:16:57,0,Low
1637,2025-04-26 13:16:58,1,Low
1638,2025-04-26 13:16:59,2,Low
1639,2025-04-26 13:17:00,1,Low
1640,2025-04-26 13:17:01,2,Low
1641,2025-04-26 13:17:02,3,Low
1642,2025-04-26 13:17:03,2,Low
1643,2025-04-26 13:17:04,0,Low
1644,2025-04-26 13:17:05,1,Low
1645,2025-04-26 13:17:06,0,Low
1646,2025-04-26 13:17:07,3,Low
1647,2025-04-26 13:17:08,1,Low
1648,2025-04-26 13:17:09,1,Low
1649,2025-04-26 13:17:10,1,Low
1650,2025-04-26 13:17:11,2,Low
1651,2025-04-26 13:16:22,3,Low
1652,2025-04-26 13:16:23,0,Low
1653,2025-04-26 13:16:24,0,Low
1654,2025-04-26 13:16:25,1,Low
1655,2025-04-26 13:16:26,3,Low
1656,2025-04-26 13:16:27,2,Low
1657,2025-04-26 13:16:28,1,Low
1658,2025-04-26 13:16:29,1,Low
1659,2025-04-26 13:16:30,2,Low
1660,2025-04-26 13:16:31,2,Low
1661,2025-04-26 13:16:32,2,Low
1662,2025-04-26 13:16:33,0,Low
1663,2025-04-26 13:16:34,0,Low
1664,2025-04-26 13:16:35,0,Low
1665,2025-04-26 13:16:36,0,Low
1666,2025-04-26 13:16:37,1,Low
1667,2025-04-26 13:16:38,0,Low
1668,2025-04-26 13:16:39,3,Low
1669,2025-04-26 13:16:40,1,Low
1670,2025-04-26 13:16:41,1,Low
1671,2025-04-26 13:16:42,3,Low
1672,2025-04-26 13:16:43,0,Low
1673,2025-04-26 13:16:44,3,Low
1674,2025-04-26 13:16:45,2,Low
1675,2025-04-26 13:16:46,0,Low
1676,2025-04-26 13:16:47,1,Low
1677,2025-04-26 13:16:48,0,Low
1678,2025-04-26 13:16:49,0,Low
1679,2025-04-26 13:16:50,2,Low
1680,2025-04-26 13:16:51,0,Low
1681,2025-04-26 13:16:52,1,Low
1682,2025-04-26 13:16:53,1,Low
1683,2025-04-26 13:16:54,1,Low
1684,2025-04-26 13:16:55,1,Low
1685,2025-04-26 13:16:56,0,Low
1686,2025-04-26 13:16:57,0,Low
1687,2025-04-26 13:16:58,1,Low
1688,2025-04-26 13:16:59,2,Low
1689,2025-04-26 13:17:00,1,Low
1690,2025-04-26 13:17:01,2,Low
1691,2025-04-26 13:17:02,3,Low
1692,2025-04-26 13:17:03,2,Low
1693,2025-04-26 13:17:04,0,Low
1694,2025-04-26 13:17:05,1,Low
1695,2025-04-26 13:17:06,0,Low
1696,2025-04-26 13:17:07,3,Low
1697,2025-04-26 13:17:08,1,Low
1698,2025-04-26 13:17:09,1,Low
1699,2025-04-26 13:17:10,1,Low
1700,2025-04-26 13:17:11,2,Low
1701,2025-04-26 13:16:22,3,Low
1702,2025-04-26 13:16:23,0,Low
1703,2025-04-26 13:16:24,0,Low
1704,2025-04-26 13:16:25,1,Low
1705,2025-04-26 13:16:26,3,Low
1706,2025-04-26 13:16:27,2,Low
1707,2025-04-26 13:16:28,1,Low
1708,2025-04-26 13:16:29,1,Low
1709,2025-04-26 13:16:30,2,Low
1710,2025-04-26 13:16:31,2,Low
1711,2025-04-26 13:16:32,2,Low
1712,2025-04-26 13:16:33,0,Low
1713,2025-04-26 13:16:34,0,Low
1714,2025-04-26 13:16:35,0,Low
1715,2025-04-26 13:16:36,0,Low
1716,2025-04-26 13:16:37,1,Low
1717,2025-04-26 13:16:38,0,Low
1718,2025-04-26 13:16:39,3,Low
1719,2025-04-26 13:16:40,1,Low
1720,2025-04-26 13:16:41,1,Low
1721,2025-04-26 13:16:42,3,Low
1722,2025-04-26 13:16:43,0,Low
1723,2025-04-26 13:16:44,3,Low
1724,2025-04-26 13:16:45,2,Low
1725,2025-04-26 13:16:46,0,Low
1726,2025-04-26 13:16:47,1,Low
1727,2025-04-26 13:16:48,0,Low
1728,2025-04-26 13:16:49,0,Low
1729,2025-04-26 13:16:50,2,Low
1730,2025-04-26 13:16:51,0,Low
1731,2025-04-26 13:16:52,1,Low
1732,2025-04-26 13:16:53,1,Low
1733,2025-04-26 13:16:54,1,Low
1734,2025-04-26 13:16:55,1,Low
1735,2025-04-26 13:16:56,0,Low
1736,2025-04-26 13:16:57,0,Low
1737,2025-04-26 13:16:58,1,Low
1738,2025-04-26 13:16:59,2,Low
1739,2025-04-26 13:17:00,1,Low
1740,2025-04-26 13:17:01,2,Low
1741,2025-04-26 13:17:02,3,Low
1742,2025-04-26 13:17:03,2,Low
1743,2025-04-26 13:17:04,0,Low
1744,2025-04-26 13:17:05,1,Low
1745,2025-04-26 13:17:06,0,Low
1746,2025-04-26 13:17:07,3,Low
1747,2025-04-26 13:17:08,1,Low
1748,2025-04-26 13:17:09,1,Low
1749,2025-04-26 13:17:10,1,Low
1750,2025-04-26 13:17:11,2,Low
1751,2025-04-26 13:16:22,3,Low
1752,2025-04-26 13:16:23,0,Low
1753,2025-04-26 13:16:24,0,Low
1754,2025-04-26 13:16:25,1,Low
1755,2025-04-26 13:16:26,3,Low
1756,2025-04-26 13:16:27,2,Low
1757,2025-04-26 13:16:28,1,Low
1758,2025-04-26 13:16:29,1,Low
1759,2025-04-26 13:16:30,2,Low
1760,2025-04-26 13:16:31,2,Low
1761,2025-04-26 13:16:32,2,Low
1762,2025-04-26 13:16:33,0,Low
1763,2025-04-26 13:16:34,0,Low
1764,2025-04-26 13:16:35,0,Low
1765,2025-04-26 13:16:36,0,Low
1766,2025-04-26 13:16:37,1,Low
1767,2025-04-26 13:16:38,0,Low
1768,2025-04-26 13:16:39,3,Low
1769,2025-04-26 13:16:40,1,Low
1770,2025-04-26 13:16:41,1,Low
1771,2025-04-26 13:16:42,3,Low
1772,2025-04-26 13:16:43,0,Low
1773,2025-04-26 13:16:44,3,Low
1774,2025-04-26 13:16:45,2,Low
1775,2025-04-26 13:16:46,0,Low
1776,2025-04-26 13:16:47,1,Low
1777,2025-04-26 13:16:48,0,Low
1778,2025-04-26 13:16:49,0,Low
1779,2025-04-26 13:16:50,2,Low
1780,2025-04-26 13:16:51,0,Low
1781,2025-04-26 13:16:52,1,Low
1782,2025-04-26 13:16:53,1,Low
1783,2025-04-26 13:16:54,1,Low
1784,2025-04-26 13:16:55,1,Low
1785,2025-04-26 13:16:56,0,Low
1786,2025-04-26 13:16:57,0,Low
1787,2025-04-26 13:16:58,1,Low
1788,2025-04-26 13:16:59,2,Low
1789,2025-04-26 13:17:00,1,Low
1790,2025-04-26 13:17:01,2,Low
1791,2025-04-26 13:17:02,3,Low
1792,2025-04-26 13:17:03,2,Low
1793,2025-04-26 13:17:04,0,Low
1794,2025-04-26 13:17:05,1,Low
1795,2025-04-26 13:17:06,0,Low
1796,2025-04-26 13:17:07,3,Low
1797,2025-04-26 13:17:08,1,Low
1798,2025-04-26 13:17:09,1,Low
1799,2025-04-26 13:17:10,1,Low
1800,2025-04-26 13:17:11,2,Low
1801,2025-04-26 13:16:22,3,Low
1802,2025-04-26 13:16:23,0,Low
1803,2025-04-26 13:16:24,0,Low
1804,2025-04-26 13:16:25,1,Low
1805,2025-04-26 13:16:26,3,Low
1806,2025-04-26 13:16:27,2,Low
1807,2025-04-26 13:16:28,1,Low
1808,2025-04-26 13:16:29,1,Low
1809,2025-04-26 13:16:30,2,Low
1810,2025-04-26 13:16:31,2,Low
1811,2025-04-26 13:16:32,2,Low
1812,2025-04-26 13:16:33,0,Low
1813,2025-04-26 13:16:34,0,Low
1814,2025-04-26 13:16:35,0,Low
1815,2025-04-26 13:16:36,0,Low
1816,2025-04-26 13:16:37,1,Low
1817,2025-04-26 13:16:38,0,Low
1818,2025-04-26 13:16:39,3,Low
1819,2025-04-26 13:16:40,1,Low
1820,2025-04-26 13:16:41,1,Low
1821,2025-04-26 13:16:42,3,Low
1822,2025-04-26 13:16:43,0,Low
1823,2025-04-26 13:16:44,3,Low
1824,2025-04-26 13:16:45,2,Low
1825,2025-04-26 13:16:46,0,Low
1826,2025-04-26 13:16:47,1,Low
1827,2025-04-26 13:16:48,0,Low
1828,2025-04-26 13:16:49,0,Low
1829,2025-04-26 13:16:50,2,Low
1830,2025-04-26 13:16:51,0,Low
1831,2025-04-26 13:16:52,1,Low
1832,2025-04-26 13:16:53,1,Low
1833,2025-04-26 13:16:54,1,Low
1834,2025-04-26 13:16:55,1,Low
1835,2025-04-26 13:16:56,0,Low
1836,2025-04-26 13:16:57,0,Low
1837,2025-04-26 13:16:58,1,Low
1838,2025-04-26 13:16:59,2,Low
1839,2025-04-26 13:17:00,1,Low
1840,2025-04-26 13:17:01,2,Low
1841,2025-04-26 13:17:02,3,Low
1842,2025-04-26 13:17:03,2,Low
1843,2025-04-26 13:17:04,0,Low
1844,2025-04-26 13:17:05,1,Low
1845,2025-04-26 13:17:06,0,Low
1846,2025-04-26 13:17:07,3,Low
1847,2025-04-26 13:17:08,1,Low
1848,2025-04-26 13:17:09,1,Low
1849,2025-04-26 13:17:10,1,Low
1850,2025-04-26 13:17:11,2,Low
1851,2025-04-26 13:16:22,3,Low
1852,2025-04-26 13:16:23,0,Low
1853,2025-04-26 13:16:24,0,Low
1854,2025-04-26 13:16:25,1,Low
1855,2025-04-26 13:16:26,3,Low
1856,2025-04-26 13:16:27,2,Low
1857,2025-04-26 13:16:28,1,Low
1858,2025-04-26 13:16:29,1,Low
1859,2025-04-26 13:16:30,2,Low
1860,2025-04-26 13:16:31,2,Low
1861,2025-04-26 13:16:32,2,Low
1862,2025-04-26 13:16:33,0,Low
1863,2025-04-26 13:16:34,0,Low
1864,2025-04-26 13:16:35,0,Low
1865,2025-04-26 13:16:36,0,Low
1866,2025-04-26 13:16:37,1,Low
1867,2025-04-26 13:16:38,0,Low
1868,2025-04-26 13:16:39,3,Low
1869,2025-04-26 13:16:40,1,Low
1870,2025-04-26 13:16:41,1,Low
1871,2025-04-26 13:16:42,3,Low
1872,2025-04-26 13:16:43,0,Low
1873,2025-04-26 13:16:44,3,Low
1874,2025-04-26 13:16:45,2,Low
1875,2025-04-26 13:16:46,0,Low
1876,2025-04-26 13:16:47,1,Low
1877,2025-04-26 13:16:48,0,Low
1878,2025-04-26 13:16:49,0,Low
1879,2025-04-26 13:16:50,2,Low
1880,2025-04-26 13:16:51,0,Low
1881,2025-04-26 13:16:52,1,Low
1882,2025-04-26 13:16:53,1,Low
1883,2025-04-26 13:16:54,1,Low
1884,2025-04-26 13:16:55,1,Low
1885,2025-04-26 13:16:56,0,Low
1886,2025-04-26 13:16:57,0,Low
1887,2025-04-26 13:16:58,1,Low
1888,2025-04-26 13:16:59,2,Low
1889,2025-04-26 13:17:00,1,Low
1890,2025-04-26 13:17:01,2,Low
1891,2025-04-26 13:17:02,3,Low
1892,2025-04-26 13:17:03,2,Low
1893,2025-04-26 13:17:04,0,Low
1894,2025-04-26 13:17:05,1,Low
1895,2025-04-26 13:17:06,0,Low
1896,2025-04-26 13:17:07,3,Low
1897,2025-04-26 13:17:08,1,Low
1898,2025-04-26 13:17:09,1,Low
1899,2025-04-26 13:17:10,1,Low
1900,2025-04-26 13:17:11,2,Low
1901,2025-04-26 13:16:22,3,Low
1902,2025-04-26 13:16:23,0,Low
1903,2025-04-26 13:16:24,0,Low
1904,2025-04-26 13:16:25,1,Low
1905,2025-04-26 13:16:26,3,Low
1906,2025-04-26 13:16:27,2,Low
1907,2025-04-26 13:16:28,1,Low
1908,2025-04-26 13:16:29,1,Low
1909,2025-04-26 13:16:30,2,Low
1910,2025-04-26 13:16:31,2,Low
1911,2025-04-26 13:16:32,2,Low
1912,2025-04-26 13:16:33,0,Low
1913,2025-04-26 13:16:34,0,Low
1914,2025-04-26 13:16:35,0,Low
1915,2025-04-26 13:16:36,0,Low
1916,2025-04-26 13:16:37,1,Low
1917,2025-04-26 13:16:38,0,Low
1918,2025-04-26 13:16:39,3,Low
1919,2025-04-26 13:16:40,1,Low
1920,2025-04-26 13:16:41,1,Low
1921,2025-04-26 13:16:42,3,Low
1922,2025-04-26 13:16:43,0,Low
1923,2025-04-26 13:16:44,3,Low
1924,2025-04-26 13:16:45,2,Low
1925,2025-04-26 13:16:46,0,Low
1926,2025-04-26 13:16:47,1,Low
1927,2025-04-26 13:16:48,0,Low
1928,2025-04-26 13:16:49,0,Low
1929,2025-04-26 13:16:50,2,Low
1930,2025-04-26 13:16:51,0,Low
1931,2025-04-26 13:16:52,1,Low
1932,2025-04-26 13:16:53,1,Low
1933,2025-04-26 13:16:54,1,Low
1934,2025-04-26 13:16:55,1,Low
1935,2025-04-26 13:16:56,0,Low
1936,2025-04-26 13:16:57,0,Low
1937,2025-04-26 13:16:58,1,Low
1938,2025-04-26 13:16:59,2,Low
1939,2025-04-26 13:17:00,1,Low
1940,2025-04-26 13:17:01,2,Low
1941,2025-04-26 13:17:02,3,Low
1942,2025-04-26 13:17:03,2,Low
1943,2025-04-26 13:17:04,0,Low
1944,2025-04-26 13:17:05,1,Low
1945,2025-04-26 13:17:06,0,Low
1946,2025-04-26 13:17:07,3,Low
1947,2025-04-26 13:17:08,1,Low
1948,2025-04-26 13:17:09,1,Low
1949,2025-04-26 13:17:10,1,Low
1950,2025-04-26 13:17:11,2,Low
1951,2025-04-26 13:16:22,3,Low
1952,2025-04-26 13:16:23,0,Low
1953,2025-04-26 13:16:24,0,Low
1954,2025-04-26 13:16:25,1,Low
1955,2025-04-26 13:16:26,3,Low
1956,2025-04-26 13:16:27,2,Low
1957,2025-04-26 13:16:28,1,Low
1958,2025-04-26 13:16:29,1,Low
1959,2025-04-26 13:16:30,2,Low
1960,2025-04-26 13:16:31,2,Low
1961,2025-04-26 13:16:32,2,Low
1962,2025-04-26 13:16:33,0,Low
1963,2025-04-26 13:16:34,0,Low
1964,2025-04-26 13:16:35,0,Low
1965,2025-04-26 13:16:36,0,Low
1966,2025-04-26 13:16:37,1,Low
1967,2025-04-26 13:16:38,0,Low
1968,2025-04-26 13:16:39,3,Low
1969,2025-04-26 13:16:40,1,Low
1970,2025-04-26 13:16:41,1,Low
1971,2025-04-26 13:16:42,3,Low
1972,2025-04-26 13:16:43,0,Low
1973,2025-04-26 13:16:44,3,Low
1974,2025-04-26 13:16:45,2,Low
1975,2025-04-26 13:16:46,0,Low
1976,2025-04-26 13:16:47,1,Low
1977,2025-04-26 13:16:48,0,Low
1978,2025-04-26 13:16:49,0,Low
1979,2025-04-26 13:16:50,2,Low
1980,2025-04-26 13:16:51,0,Low
1981,2025-04-26 13:16:52,1,Low
1982,2025-04-26 13:16:53,1,Low
1983,2025-04-26 13:16:54,1,Low
1984,2025-04-26 13:16:55,1,Low
1985,2025-04-26 13:16:56,0,Low
1986,2025-04-26 13:16:57,0,Low
1987,2025-04-26 13:16:58,1,Low
1988,2025-04-26 13:16:59,2,Low
1989,2025-04-26 13:17:00,1,Low
1990,2025-04-26 13:17:01,2,Low
1991,2025-04-26 13:17:02,3,Low
1992,2025-04-26 13:17:03,2,Low
1993,2025-04-26 13:17:04,0,Low
1994,2025-04-26 13:17:05,1,Low
1995,2025-04-26 13:17:06,0,Low
1996,2025-04-26 13:17:07,3,Low
1997,2025-04-26 13:17:08,1,Low
1998,2025-04-26 13:17:09,1,Low
1999,2025-04-26 13:17:10,1,Low
2000,2025-04-26 13:17:11,2,Low
2001,2025-04-26 13:16:22,3,Low
2002,2025-04-26 13:16:23,0,Low
2003,2025-04-26 13:16:24,0,Low
2004,2025-04-26 13:16:25,1,Low
2005,2025-04-26 13:16:26,3,Low
2006,2025-04-26 13:16:27,2,Low
2007,2025-04-26 13:16:28,1,Low
2008,2025-04-26 13:16:29,1,Low
2009,2025-04-26 13:16:30,2,Low
2010,2025-04-26 13:16:31,2,Low
2011,2025-04-26 13:16:32,2,Low
2012,2025-04-26 13:16:33,0,Low
2013,2025-04-26 13:16:34,0,Low
2014,2025-04-26 13:16:35,0,Low
2015,2025-04-26 13:16:36,0,Low
2016,2025-04-26 13:16:37,1,Low
2017,2025-04-26 13:16:38,0,Low
2018,2025-04-26 13:16:39,3,Low
2019,2025-04-26 13:16:40,1,Low
2020,2025-04-26 13:16:41,1,Low
2021,2025-04-26 13:16:42,3,Low
2022,2025-04-26 13:16:43,0,Low
2023,2025-04-26 13:16:44,3,Low
2024,2025-04-26 13:16:45,2,Low
2025,2025-04-26 13:16:46,0,Low
2026,2025-04-26 13:16:47,1,Low
2027,2025-04-26 13:16:48,0,Low
2028,2025-04-26 13:16:49,0,Low
2029,2025-04-26 13:16:50,2,Low
2030,2025-04-26 13:16:51,0,Low
2031,2025-04-26 13:16:52,1,Low
2032,2025-04-26 13:16:53,1,Low
2033,2025-04-26 13:16:54,1,Low
2034,2025-04-26 13:16:55,1,Low
2035,2025-04-26 13:16:56,0,Low
2036,2025-04-26 13:16:57,0,Low
2037,2025-04-26 13:16:58,1,Low
2038,2025-04-26 13:16:59,2,Low
2039,2025-04-26 13:17:00,1,Low
2040,2025-04-26 13:17:01,2,Low
2041,2025-04-26 13:17:02,3,Low
2042,2025-04-26 13:17:03,2,Low
2043,2025-04-26 13:17:04,0,Low
